url,title,release_time,agency,naver
https://hankookilbo.com/News/Read/A2020070209320005252?did=NA,"&#39;맛남의 광장&#39; 천하의 백종원, 게임 앞에서 무너진 사연은?",2020.07.02,한국일보,네이버뉴스
http://www.stardailynews.co.kr/news/articleView.html?idxno=275752,정동극장 청년국악인큐베이팅 사업 &#39;청춘만발&#39; 공모 선정 8팀 단독 공연 릴레이,2020.07.02,스타데일리뉴스,None
http://biz.heraldcorp.com/view.php?ud=202007020934463335377_1,"[투데이TV]&#39;맛남의 광장&#39; 백종원, 게임 앞에 무너진 사연?‥집게손 투혼",2020.07.02,헤럴드POP,네이버뉴스
http://www.xportsnews.com/?ac=article_view&entry_id=1294047,"&#39;맛남의 광장&#39; 백종원→양동근, 야식 당번 피하기 위한 역대급 젠가 대결",2020.07.02,엑스포츠뉴스,네이버뉴스
http://sports.chosun.com/news/ntype.htm?id=202007020100021260001123&servicedate=20200702,&#39;맛남의 광장&#39; 야식 당번 피하려고…백종원 &#39;집게손 투혼&#39;→양세형 &#39;괴성&#39;,2020.07.02,스포츠조선,네이버뉴스
https://www.newsen.com/news_view.php?uid=202007020949178010,‘맛남’ 힙합대디 양동근도 1일 1깡하게 만든 심장쫄깃 젠가대결,2020.07.02,뉴스엔,네이버뉴스
http://www.edaily.co.kr/news/newspath.asp?newsid=02030326625830584,정동극장 내달 18일부터 &#39;청춘만발&#39; 8팀 릴레이 공연,2020.07.02,이데일리,네이버뉴스
http://www.osen.co.kr/article/G1111388052,"&#39;맛남의광장&#39; 천하의 백종원, 게임 앞에 무너졌다..심장 쫄깃한 젠가",2020.07.02,OSEN,네이버뉴스
https://tenasia.hankyung.com/tv/article/2020070240104,"&#39;맛남의 광장&#39; 백종원, &#39;야식 당번&#39; 게임 앞에 무너진 사연",2020.07.02,텐아시아,네이버뉴스
http://sbsfune.sbs.co.kr/news/news_content.jsp?article_id=E10009954192&plink=ORI&cooper=NAVER,"천하의 백종원, 게임 앞 무너졌다?…&#39;맛남의광장&#39;, 평균나이 40세들의 쫄깃한 젠가 대결",2020.07.02,SBS funE,네이버뉴스
http://stoo.asiae.co.kr/article.php?aid=65669165115,"&#39;맛남의 광장&#39; 백종원, 역대급 게임 앞에 무너진 사연 [TV스포]",2020.07.02,스포츠투데이,None
http://sports.khan.co.kr/news/sk_index.html?art_id=202007021241003&sec_id=540201&pt=nv,"‘맛남의 공장’ 백종원·양동근, 야식 당번 뽑는 젠가 게임에 심장 쫄깃! [채널예약]",2020.07.02,스포츠경향,네이버뉴스
http://www.newsfarm.co.kr/news/articleView.html?idxno=57209,"&#39;맛남의 광장&#39; 백종원, 젠가 실력 의외인데? 우유 소비 줄어 위기 처한 강원도 철원 낙농가 살리기 돌입",2020.07.02,한국농업신문,None
http://news.kmib.co.kr/article/view.asp?arcid=0014758124&code=61181111&cp=nv,‘맛남의 광장’ 젠가 게임에 무너진 백종원,2020.07.02,국민일보,네이버뉴스
http://www.joygm.com/news/articleView.html?idxno=85697,"&#39;맛남의 광장&#39; 양동근, 딸 애교에 사르르 녹아... 부인 어떻게 만났나?",2020.07.02,광명지역신문,None
http://www.stardailynews.co.kr/news/articleView.html?idxno=275798,"&#39;맛남의 광장&#39; 백종원-양세형-김희철-김동준-양동근, 야식 당번 피하기 위한 역대급 젠가 대결",2020.07.02,스타데일리뉴스,None
http://www.topstarnews.net/news/articleView.html?idxno=817037,"아이유→갓세븐-방탄-하이라이트-아이즈원, 이제 악플러 참지 않은 아이돌 (종합)",2020.07.02,톱스타뉴스,None
http://www.womaneconomy.kr/news/articleView.html?idxno=91881,"&#39;맛남의 광장&#39; 양동근VS 양세형, 뿅망치 벌칙 건 치열한 대결",2020.07.02,여성경제신문,None
http://tvdaily.asiae.co.kr/read.php3?aid=15936763711547362019,"&#39;맛남의 광장&#39; 백종원→양동근, 평균 나이 40살의 &#39;심장 쫄깃&#39; 젠가 대결",2020.07.02,티브이데일리,None
http://www.entermedia.co.kr/news/articleView.html?idxno=14037,"&#39;맛남의 광장&#39; 야식 당번 피하기 위한 역대급 대결! 천하의 백종원, 게임 앞에 무너진 사연",2020.07.02,엔터미디어,None
http://www.ifm.kr/news/282943,"11자리 중 10자리 &#39;민주당&#39;...인천시의회, 후반기 원구성 마무리",2020.07.02,경인방송,None
http://www.topstarnews.net/news/articleView.html?idxno=817071,"&#39;가창력 논란&#39; 트와이스 모모, 진짜 목소리 따로 있었다?…콧소리 창법 진실",2020.07.02,톱스타뉴스,None
http://www.incheonin.com/news/articleView.html?idxno=74007,"인천시의회, 후반기 원 구성 끝내",2020.07.02,인천in,None
http://www.kyeonggi.com/news/articleView.html?idxno=2301796,인천시의회 후반기 원구성 마감…야당 의장단 중 윤리특위위원장 챙겨,2020.07.02,경기일보,None
http://www.newsis.com/view/?id=NISX20200702_0001082140&cID=10601&pID=10600,야식 당번 게임에 양동근 &#39;깡 안무&#39; 예고…&#39;맛남의 광장&#39;,2020.07.02,뉴시스,네이버뉴스
http://www.incheonilbo.com/news/articleView.html?idxno=1047220,인천시의회 후반기 상임위 구성…윤리위원장 빼곤 민주당,2020.07.02,인천일보,None
http://www.mhns.co.kr/news/articleView.html?idxno=411281,"평균 나이 40세, 야식 당번 피하기 위한 처절한 대결 펼친다... SBS &#39;맛남의 광장&#39;",2020.07.02,문화뉴스,None
https://www.hankyung.com/entertainment/article/202007027509I,"&#39;맛남의 광장&#39; 백종원X양세형X김희철X김동준, &#39;야식 만들기&#39; 놓고 후끈한 젠가 대결",2020.07.02,한국경제,네이버뉴스
https://www.dailysecu.com/news/articleView.html?idxno=110752,"김동준, 완벽 비주얼에 우월한 기럭지 자랑 &quot;1일 3후유증&quot;",2020.07.02,데일리시큐,None
http://www.joongboo.com/news/articleView.html?idxno=363430538,"인천시의회, 민주당 각 상임위원장 후보들 원안대로 선출",2020.07.02,중부일보,None
http://www.topdaily.kr/news/articleView.html?idxno=69828,&#39;맛남의 광장&#39; 천하의 백종원 야식 게임에 무너졌다,2020.07.02,톱데일리,None
http://www.topdaily.kr/news/articleView.html?idxno=69737,&#39;맛남의 광장&#39;양세형 VS 양동근 뿅망치 벌칙 건 치열한 대결,2020.07.02,톱데일리,None
http://www.theceluv.com/article.php?aid=1593694800330990010,&#39;맛남의 광장&#39; 야식메뉴 오징어 파프리카소면·로메스코 소스…레시피는?,2020.07.02,더셀럽,None
http://www.topstarnews.net/news/articleView.html?idxno=817144,"&#39;맛남의광장&#39; 김동준, 연기 대선배 양동근이 대사 연습 도와주자 감격…생닭 손질하며 비명 지르자 백종원 &quot;목욕이 아니라 손질을 해야지&quot; (1)",2020.07.02,톱스타뉴스,None
http://www.osen.co.kr/article/G1111388908,"&#39;맛남의 광장&#39; 양동근 &quot;사춘기 방황, 춤으로 표출..인생의 답 가정에서 찾았다&quot;",2020.07.02,OSEN,네이버뉴스
http://sbsfune.sbs.co.kr/news/news_content.jsp?article_id=E10009954989&plink=ORI&cooper=NAVER,"&#39;맛남의 광장&#39; 백종원, 파프리카 잡채 선보이며 &quot;피망을 파프리카로…아이들 버전&quot;",2020.07.02,SBS funE,네이버뉴스
https://www.newsen.com/news_view.php?uid=202007022230031710,"‘맛광장’ 백종원 “파프리카 무침, 오이 못먹는 사람에게 좋아”",2020.07.02,뉴스엔,네이버뉴스
http://star.mbn.co.kr/view.php?year=2020&no=680816&refer=portal,김희철X양세형 “위계질서? 딱 한 명만 조심하면 돼”…백종원 ‘긴가민가’,2020.07.02,MBN,네이버뉴스
http://star.mk.co.kr/new/view.php?mc=ST&year=2020&no=680820,"‘맛남의 광장’ 백종원, 오이 못먹는 사람→ `파프리카 된장무침` 강추",2020.07.02,매일경제,네이버뉴스
http://biz.heraldcorp.com/view.php?ud=202007022220186812040_1,&#39;맛남의광장&#39; 군대 선후임 양동근vs양세형…쪼그려 식탁 탁구 &quot;5점 뿅망치 내기&quot;,2020.07.02,헤럴드POP,네이버뉴스
http://sbsfune.sbs.co.kr/news/news_content.jsp?article_id=E10009954990&plink=ORI&cooper=NAVER,"&#39;맛남의 광장&#39; 화투 치던 김희철, 백종원 향해 &quot;손과 요리 실력 건다&quot;며 뿅망치 장전",2020.07.02,SBS funE,네이버뉴스
http://www.topstarnews.net/news/articleView.html?idxno=817151,"&#39;맛남의광장&#39; 양동근, 양세형 요리대결 이후 탁구대결로 설욕전…백종원X김동준X김희철은 화투로 타짜 흉내내 보지만 &#39;모두 초짜&#39; (2)",2020.07.02,톱스타뉴스,None
http://mksports.co.kr/view/2020/680846/,"‘맛남의 광장’ 김희철, 파프리카 무침 시식→백종원 무릎 탁 “웬일이니”",2020.07.02,MK스포츠,네이버뉴스
https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2020070222525633726,"‘맛남의 광장’ 김동준, 백종원표 중국식 파프리카 돼지볶음 맛에 ‘감탄’",2020.07.02,MTN,None
https://www.tvreport.co.kr/2043867,"‘맛남의 광장’ 양동근, 힙합전사→다둥이 아빠 “결혼 후 인생의 답 찾아”[종합]",2020.07.02,TV리포트,네이버뉴스
http://www.topstarnews.net/news/articleView.html?idxno=817158,"[종합] &#39;맛남의광장&#39; 백종원, 양세형X김희철X김동준X양동근과 파프리카 야식 젠가 내기에서 &#39;패&#39;…오징어 파프리카 소면-로메스코 소스",2020.07.02,톱스타뉴스,None
http://www.theceluv.com/article.php?aid=1593699296331060010,[예능 SCENE] ‘맛남의 광장’ 파프리카 돼지볶음 잡채 맛은? “아이들 버전”,2020.07.02,더셀럽,None
http://sports.chosun.com/news/ntype.htm?id=202007030100032980001969&servicedate=20200702,"&#39;맛남의광장&#39; 백종원, 파프리카 요리→&#39;K-우유 살리기&#39;까지…알찬 &#39;철원 맛남이&#39; [종합]",2020.07.02,스포츠조선,네이버뉴스
http://biz.heraldcorp.com/view.php?ud=202007022318336994100_1,"[종합]&#39;맛남의광장&#39; 백종원→양동근, &#39;�x원의 맛&#39; &quot;파프리카 오징어초무침&quot;",2020.07.02,헤럴드POP,네이버뉴스
https://www.news1.kr/articles/?3984530,"&#39;맛남의 광장&#39; 백종원, 낙농업 붕괴 우려…&quot;우유 수입해서 먹게 될 수도&quot;",2020.07.02,뉴스1,네이버뉴스
http://www.osen.co.kr/article/G1111388949,&#39;맛남의 광장&#39; 무침부터 소스까지 파프리카의 대변신→우유 농가 살리기 도전 [종합],2020.07.02,OSEN,네이버뉴스
http://www.anewsa.com/detail.php?number=2165724&thread=07,&#39;맛남의 광장&#39; 백종원·양세형 등의 젠가대결...로메스코소스 레시피 공개,2020.07.02,아시아뉴스통신,None
http://sbsfune.sbs.co.kr/news/news_content.jsp?article_id=E10009954991&plink=ORI&cooper=NAVER,"[스브스夜] &#39;맛남의 광장&#39; 야식당번 백종원, 파프리카 활용 &#39;오징어 초무침X소스&#39; 선사",2020.07.02,SBS funE,네이버뉴스
http://star.mk.co.kr/new/view.php?mc=ST&year=2020&no=680861,"[종합] ‘맛남의 광장’ 백종원, 파프리카의 무한변신…볶음+무침→우유 농가 살리기(in 철원)",2020.07.02,매일경제,네이버뉴스
https://hankookilbo.com/News/Read/A2020070223210003111?did=NA,"&#39;맛남의 광장&#39; 백종원, 목욕탕 추억 소환 &quot;우유에 소금 넣어 먹었다&quot;",2020.07.02,한국일보,네이버뉴스
http://star.mt.co.kr/stview.php?no=2020070223071373041,"&#39;맛남의광장&#39; 백종원, 파프리카의 변신..오징어 초무침X로메스코 소스 [★밤TView]",2020.07.02,스타뉴스,네이버뉴스
http://www.topstarnews.net/news/articleView.html?idxno=817166,"&quot;원래 눈이 매운거야&quot;…이상민, &#39;미우새&#39; 멤버들 원성에 분노 폭발",2020.07.02,톱스타뉴스,None
http://www.ajunews.com/view/20200702162101230,"‘만남의 광장’ 출연, 김동준이 추천한 장미와 어울리는 곡은?",2020.07.03,아주경제,None
http://www.newsworks.co.kr/news/articleView.html?idxno=469400,"&#39;맛남의 광장&#39; 에이프릴 나은, 섹시+깜찍 다양한 매력… 아름다워",2020.07.03,뉴스웍스,None
https://www.news1.kr/articles/?3984528,"[RE:TV] &#39;맛남의 광장&#39; 백종원, 젠가 게임 앞에 무너졌다…야식 요리사 당첨",2020.07.03,뉴스1,네이버뉴스
https://www.newsen.com/news_view.php?uid=202007030242081710,"백종원, 저출산 탓 우유소비 줄어 “낙농업 붕괴” 걱정(맛남)[어제TV]",2020.07.03,뉴스엔,네이버뉴스
https://www.newsen.com/news_view.php?uid=202007030240531710,"양세형, 군대선임 양동근에 뿅망치 복수혈전 ‘폭소’ (맛광장) [결정적장면]",2020.07.03,뉴스엔,네이버뉴스
http://www.newsinside.kr/news/articleView.html?idxno=1078384,"&#39;맛남의 광장&#39; 백종원, 이번엔 &#39;젖소 농가&#39;…&#39;우유 라면·튀김&#39; 우유 요리 만들기 돌입",2020.07.03,뉴스인사이드,None
http://biz.heraldcorp.com/view.php?ud=202007022322477010330_1,[어게인TV]&#39;맛남의광장&#39; 농벤져스 In 철원…&quot;알록달록 파프리카&quot;,2020.07.03,헤럴드POP,네이버뉴스
http://sports.chosun.com/news/ntype.htm?id=202007040100033030001971&servicedate=20200703,"&#39;맛남의광장&#39; 양동근, &#39;백종원 찐팬&#39;→성덕된 농벤저스…요리실력+입담에 기대↑ [SC리뷰]",2020.07.03,스포츠조선,네이버뉴스
http://tvdaily.asiae.co.kr/read.php3?aid=15937266591547413019,"&#39;맛남의 광장&#39; 백종원의 힘, 파프리카의 무한 변신 [TV온에어]",2020.07.03,티브이데일리,None
http://www.osen.co.kr/article/G1111388989,"&#39;맛남의 광장&#39; 백종원, 파프리카→우유 살리기 &quot;아이 안 낳아 우유 안 팔려&quot; [어저께TV]",2020.07.03,OSEN,네이버뉴스
http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202007030025&t=NN,"&#39;이십세기 힛-트쏭&#39;, 코로나19 극복 기원 &#39;활력 충전&#39; 명곡 대향연 예고",2020.07.03,한국경제TV,네이버뉴스
http://biz.heraldcorp.com/view.php?ud=202007030703357292933_1,"&quot;내가 도대체 언제?&quot;‥&#39;이십세기 힛-트쏭&#39; 김희철, 경악 부른 깜짝 영상은?",2020.07.03,헤럴드POP,네이버뉴스
http://www.xportsnews.com/?ac=article_view&entry_id=1294463,&quot;내가 도대체 언제?&quot;…&#39;이십세기 힛-트쏭&#39; 김희철에 &#39;급 당황&#39; 안긴 영상 공개,2020.07.03,엑스포츠뉴스,네이버뉴스
http://isplus.live.joins.com/news/article/article.asp?total_id=23816496,"&#39;이십세기 힛-트쏭&#39; 김희철, 갑작스런 과거 영상 소환에 &#39;항복&#39;",2020.07.03,일간스포츠,네이버뉴스
http://www.slist.kr/news/articleView.html?idxno=167597,"&#39;힛트쏭&#39; 김희철X김민아, 코로나 극복 기원 명곡 소환...&#39;오렌지족&#39; 게스트 등장",2020.07.03,싱글리스트,None
https://view.asiae.co.kr/article/2020070307482471018,백종원 &quot;저출산에 낙농업 붕괴... 나중에 우유 수입해서 먹을지도&quot;,2020.07.03,아시아경제,네이버뉴스
http://www.osen.co.kr/article/G1111388990,&quot;인생의 답 가정에서 찾아&quot;..&#39;맛남의 광장&#39; 양동근이 힙합을 시작한 이유 [종합],2020.07.03,OSEN,네이버뉴스
http://www.xportsnews.com/?ac=article_view&entry_id=1294493,"&#39;굿모닝FM&#39; 박재범, 장성규X김희철 동갑? &quot;애 아빠vs아이돌&quot; 깜짝",2020.07.03,엑스포츠뉴스,네이버뉴스
http://www.headlinejeju.co.kr/news/articleView.html?idxno=421384,"[동정] 삼양동장, 탄소포인트제 가입 당부",2020.07.03,헤드라인제주,None
http://www.headlinejeju.co.kr/news/articleView.html?idxno=421385,"삼양동, 해수욕장 환경정비 실시",2020.07.03,헤드라인제주,None
http://www.headlinejeju.co.kr/news/articleView.html?idxno=421386,"삼양동, 주민참여예산지역회의위원회 회의 개최",2020.07.03,헤드라인제주,None
http://www.headlinejeju.co.kr/news/articleView.html?idxno=421383,"[동정] 삼양동장, 풍수해보험 가입 당부",2020.07.03,헤드라인제주,None
http://sports.khan.co.kr/news/sk_index.html?art_id=202007030910003&sec_id=540201&pt=nv,‘힛-트쏭’ 김희철 “내가 도대체 언제?”… ‘급 당황’ 부른 깜짝 영상은? [채널예약],2020.07.03,스포츠경향,네이버뉴스
http://www.womaneconomy.kr/news/articleView.html?idxno=91892,"&#39;이십세기 힛-트쏭&#39;, 김희철 &#39;급 당황&#39; 부른 제작진의 깜짝 영상은?",2020.07.03,여성경제신문,None
http://www.gukjenews.com/news/articleView.html?idxno=2030169,"&#39;이십세기 힛-트쏭&#39;, 코로나19 극복 기원 &#39;활력 충전&#39; 명곡 발표",2020.07.03,국제뉴스,None
http://www.marketnews.co.kr/news/articleView.html?idxno=47969,"&#39;이십세기 힛-트쏭&#39;, 코로나19 극복 기원 &#39;탑골 명곡&#39; 소환…김희철 당황한 사연은?",2020.07.03,마켓뉴스,None
http://star.mk.co.kr/new/view.php?mc=ST&year=2020&no=681504,"`굿모닝FM` 박재범, 동갑내기 장성규·김희철에 깜짝 &quot;애 아빠-아이돌…&quot;",2020.07.03,매일경제,네이버뉴스
http://www.dailysportshankook.co.kr/news/articleView.html?idxno=225736,"&#39;이십세기 힛-트쏭&#39;, &#39;오렌지족 친구&#39; 출신 스페셜 게스트 출격",2020.07.03,데일리스포츠한국,None
https://nc.asiae.co.kr/view.htm?idxno=2020070309293372211,백종원 우유 농가 위한 레시피 &quot;우유튀김은 처음이지?&quot;,2020.07.03,뉴스컬처,None
https://www.newsen.com/news_view.php?uid=202007030950188010,"‘굿모닝FM’ 박재범, 장성규-김희철 동갑에 깜짝 “애아빠와 아이돌이라”",2020.07.03,뉴스엔,네이버뉴스
http://www.marketnews.co.kr/news/articleView.html?idxno=47982,"&#39;이십세기 힛-트쏭&#39;, 코로나19 극복 기원 &#39;활력 충전&#39; 명곡 대향연 예고",2020.07.03,마켓뉴스,None
http://www.fnnews.com/news/202007031050575333,"‘이십세기 힛-트쏭’, 김희철 ‘급 당황’ 부른 제작진의 깜짝 영상 공개...“내가 도대체 언제?”",2020.07.03,파이낸셜뉴스,네이버뉴스
https://www.newsen.com/news_view.php?uid=202007031105221910,"‘미우새’ 유노윤호 “숙소생활 함께한 김희철, 눈빛 바뀔 때 있다”",2020.07.03,뉴스엔,네이버뉴스
http://sports.chosun.com/news/ntype.htm?id=202007030100035870002172&servicedate=20200703,&#39;미우새&#39; 유노윤호 스페셜 MC 출연…母벤져스 맘 사로잡은 열정 만수르,2020.07.03,스포츠조선,네이버뉴스
https://sports.donga.com/article/all/20200703/101804983/1,"‘미우새’ 유노윤호 스페셜 MC, 모벤져스도 반한 ‘열정 만수르’",2020.07.03,스포츠동아,네이버뉴스
https://www.tvreport.co.kr/2043884,&#39;미우새&#39; 유노윤호 &quot;&#39;열정 만수르&#39; 아버지 때문&quot;…무슨 사연?,2020.07.03,TV리포트,네이버뉴스
http://biz.heraldcorp.com/view.php?ud=202007031107398631857_1,"&#39;미우새&#39; 유노윤호, 김희철 흑역사 발설→열정 DNA 물려준 부친 고백",2020.07.03,헤럴드POP,네이버뉴스
http://www.xportsnews.com/?ac=article_view&entry_id=1294607,"&#39;미우새&#39; 유노윤호 &quot;열정 DNA 물려준 사람, 아버지&quot; 고백 [포인트:톡]",2020.07.03,엑스포츠뉴스,네이버뉴스
http://www.slist.kr/news/articleView.html?idxno=167709,"&#39;미우새&#39; 유노윤호, 절친 김희철 흑역사 폭로...&#39;열정 DNA&#39; 원인 父?",2020.07.03,싱글리스트,None
https://nc.asiae.co.kr/view.htm?idxno=2020070311092955373,"유노윤호, 부친으로부터 물려받은 열정DNA",2020.07.03,뉴스컬처,None
http://www.stardailynews.co.kr/news/articleView.html?idxno=275896,"&#39;미운 우리 새끼&#39; 유노윤호, 김희철 흑역사 폭로 &quot;눈빛 바뀔 때 있어&quot;",2020.07.03,스타데일리뉴스,None
http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202007031109999733&ext=na,"&#39;미운 우리 새끼&#39; 유노윤호, 김희철 숙소생활 폭로…&quot;눈빛 바뀔 때 있어&quot;",2020.07.03,마이데일리,네이버뉴스
http://star.mt.co.kr/stview.php?no=2020070311081505000,"&#39;미우새&#39; 유노윤호, 절친 김희철 흑역사 폭로에 母 진땀",2020.07.03,스타뉴스,네이버뉴스
https://tenasia.hankyung.com/tv/article/2020070392444,"&#39;미우새&#39; 유노윤호, 모벤저스 홀린 열정 만수르 &quot;아버지는 더하다&quot;",2020.07.03,텐아시아,네이버뉴스
http://www.osen.co.kr/article/G1111389304,"&#39;미우새&#39; 유노윤호, 절친 김희철 흑역사 폭로에 희철母까지 진땀 [Oh!쎈 예고]",2020.07.03,OSEN,네이버뉴스
http://www.newsis.com/view/?id=NISX20200703_0001082738&cID=10601&pID=10600,유노윤호 &quot;김희철 눈빛 바뀔때 있다&quot;…&#39;미우새&#39; 희철 엄마 진땀,2020.07.03,뉴시스,네이버뉴스
http://isplus.live.joins.com/news/article/article.asp?total_id=23816687,"&#39;미우새&#39; 유노윤호 &quot;열정 DNA,, 아버지께 물려받은 것&quot;",2020.07.03,일간스포츠,네이버뉴스
http://sports.khan.co.kr/news/sk_index.html?art_id=202007031128003&sec_id=540201&pt=nv,"‘미우새’ 유노윤호, 절친 김희철의 흑역사(?) 폭로에 희철母 진땀",2020.07.03,스포츠경향,네이버뉴스
http://www.marketnews.co.kr/news/articleView.html?idxno=47992,&#39;미우새&#39; 유노윤호 &quot;열정 DNA 물려준 주인공은 아버지&quot; 폭소,2020.07.03,마켓뉴스,None
